year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime
20180102,11,244.575310906111,65.0,65.0,10089.25,83.57142857142857,2018-01-02-11
20180102,12,231.5619781561613,64.28571428571429,63.57142857142857,10082.5,82.28571428571429,2018-01-02-12
20180102,13,217.33214478752066,67.14285714285714,69.28571428571429,10081.0,84.0,2018-01-02-13
20180102,14,206.4507949466,69.28571428571429,72.85714285714286,10070.75,86.71428571428571,2018-01-02-14
20180102,15,192.15837529893054,78.57142857142857,77.14285714285714,10062.0,86.42857142857143,2018-01-02-15
20180102,16,186.42876331790634,81.42857142857143,85.0,10051.0,86.71428571428571,2018-01-02-16
20180102,17,182.1473074482491,90.0,97.85714285714286,10037.25,86.71428571428571,2018-01-02-17
20180102,18,182.83390575258005,102.14285714285714,105.0,10021.5,90.28571428571429,2018-01-02-18
20180102,19,187.7655995177939,107.85714285714286,109.28571428571429,10005.5,93.28571428571429,2018-01-02-19
20180102,20,194.9101405797727,110.0,113.57142857142857,9986.5,94.71428571428571,2018-01-02-20
20180102,21,196.44444511419567,112.85714285714286,109.28571428571429,9967.75,95.14285714285714,2018-01-02-21
20180102,22,198.58213264461963,106.42857142857143,104.28571428571429,9949.75,96.0,2018-01-02-22
20180102,23,195.7003916957397,108.57142857142857,110.71428571428571,9928.0,96.0,2018-01-02-23
20180102,24,194.27766267065405,115.0,118.57142857142857,9898.25,95.14285714285714,2018-01-02-24
20180103,1,190.0,124.28571428571429,128.57142857142858,9857.5,95.85714285714286,2018-01-03-01
20180103,2,210.14870966651574,141.42857142857142,159.28571428571428,9826.75,96.71428571428571,2018-01-03-02
20180103,3,243.35415842084845,141.42857142857142,130.0,9811.0,89.57142857142857,2018-01-03-03
20180103,4,249.36486407812924,126.42857142857143,127.14285714285714,9813.0,82.57142857142857,2018-01-03-04
20180103,5,252.8526925517509,127.85714285714286,135.0,9810.25,77.71428571428571,2018-01-03-05
20180103,6,257.8215179782842,142.14285714285714,140.0,9810.75,79.0,2018-01-03-06
20180103,7,257.9211917000191,150.0,155.71428571428572,9812.25,76.42857142857143,2018-01-03-07
20180103,8,253.54920505339996,159.28571428571428,162.14285714285714,9811.0,76.0,2018-01-03-08
20180103,9,252.11759034782185,175.0,186.42857142857142,9804.0,80.71428571428571,2018-01-03-09
20180103,10,260.0218293541454,194.28571428571428,201.42857142857142,9807.0,85.28571428571429,2018-01-03-10
20180103,11,267.8573739501647,202.14285714285714,203.57142857142858,9824.25,86.14285714285714,2018-01-03-11
20180103,12,273.5758722285095,196.42857142857142,190.0,9844.5,82.85714285714286,2018-01-03-12
20180103,13,272.13483726166163,185.71428571428572,177.85714285714286,9865.75,82.57142857142857,2018-01-03-13
20180103,14,271.4334775263232,172.85714285714286,167.14285714285714,9882.25,79.71428571428571,2018-01-03-14
20180103,15,269.28236357099263,162.14285714285714,155.0,9896.25,80.14285714285714,2018-01-03-15
20180103,16,267.15043177347695,155.71428571428572,153.57142857142858,9909.25,79.85714285714286,2018-01-03-16
20180103,17,266.4241277714904,147.14285714285714,142.14285714285714,9918.25,79.57142857142857,2018-01-03-17
20180103,18,264.30266140541534,139.28571428571428,138.57142857142858,9924.25,79.28571428571429,2018-01-03-18
20180103,19,263.5696526667797,134.28571428571428,133.57142857142858,9933.75,78.42857142857143,2018-01-03-19
20180103,20,262.1473074482491,134.28571428571428,133.57142857142858,9939.0,78.85714285714286,2018-01-03-20
20180103,21,260.0,132.14285714285714,132.14285714285714,9941.25,79.42857142857143,2018-01-03-21
20180103,22,260.0,128.57142857142858,124.28571428571429,9941.25,80.71428571428571,2018-01-03-22
20180103,23,259.28393283033796,125.0,125.71428571428571,9944.5,80.71428571428571,2018-01-03-23
20180103,24,257.1285612292327,124.28571428571429,123.57142857142857,9944.75,80.0,2018-01-03-24
20180104,1,256.40845970324085,117.85714285714286,117.85714285714286,9944.25,80.28571428571429,2018-01-04-01
