year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime,capacity,volume,percentage,emission,emissionfactor,correct_days
20170913,1,183.99551139898975,78.0,78.0,9996.473684210529,85.84615384615384,2017-09-13-01,861300,861300,1.0,0,0,2017-09-13-01
20170913,2,185.62296452186297,83.66666666666667,88.33333333333333,9974.894736842103,91.65384615384616,2017-09-13-02,861300,861300,1.0,0,0,2017-09-13-02
20170913,3,190.06215387553067,93.33333333333331,97.33333333333331,9954.578947368422,93.46153846153848,2017-09-13-03,861300,861300,1.0,0,0,2017-09-13-03
20170913,4,199.08339436300656,100.33333333333331,102.33333333333331,9939.421052631578,92.5,2017-09-13-04,861300,861300,1.0,0,0,2017-09-13-04
20170913,5,208.37914966902076,104.0,105.66666666666669,9929.736842105263,89.96153846153847,2017-09-13-05,861300,861300,1.0,0,0,2017-09-13-05
20170913,6,222.97215496944372,109.66666666666669,112.33333333333331,9927.0,85.65384615384616,2017-09-13-06,861300,861300,1.0,0,0,2017-09-13-06
20170913,7,235.477430256706,119.0,120.33333333333331,9931.21052631579,79.1923076923077,2017-09-13-07,754200,754200,0.8756530284881592,0,0,2017-09-13-07
20170913,8,243.6891612565572,124.33333333333331,127.33333333333331,9942.736842105263,73.73076923076923,2017-09-13-08,540000,540000,0.6269590258598328,0,0,2017-09-13-08
20170913,9,249.0056932423258,130.0,133.33333333333334,9955.842105263158,70.46153846153847,2017-09-13-09,699300,699300,0.8119120001792908,0,0,2017-09-13-09
20170913,10,251.3358044709645,129.33333333333334,131.0,9966.736842105263,68.0,2017-09-13-10,822600,822600,0.9550679922103882,0,0,2017-09-13-10
20170913,11,252.00734497949747,127.33333333333331,130.0,9977.842105263158,66.0,2017-09-13-11,861300,861300,1.0,0,0,2017-09-13-11
20170913,12,253.34314527375705,122.66666666666669,120.0,9986.78947368421,64.6923076923077,2017-09-13-12,861300,861300,1.0,0,0,2017-09-13-12
20170913,13,252.34980783855585,118.66666666666669,116.33333333333331,9992.21052631579,62.88461538461539,2017-09-13-13,861300,861300,1.0,0,0,2017-09-13-13
20170913,14,253.02589881503428,114.66666666666669,112.66666666666669,9993.421052631578,61.65384615384615,2017-09-13-14,861300,861300,1.0,0,0,2017-09-13-14
20170913,15,252.2505199461353,106.0,103.33333333333331,9995.157894736842,62.73076923076923,2017-09-13-15,861300,861300,1.0,0,0,2017-09-13-15
20170913,16,247.793132898411,94.33333333333331,91.66666666666669,9993.263157894737,67.53846153846153,2017-09-13-16,861253,861253,0.9999439716339112,0,0,2017-09-13-16
20170913,17,243.81099601749835,83.33333333333333,76.66666666666667,9990.842105263158,71.11538461538461,2017-09-13-17,860899,860899,0.999534010887146,0,0,2017-09-13-17
20170913,18,236.27181783078828,69.0,63.0,9988.736842105263,74.26923076923077,2017-09-13-18,853921,853921,0.9914330244064332,0,0,2017-09-13-18
20170913,19,236.86908193378915,61.0,60.66666666666666,9989.421052631578,79.8076923076923,2017-09-13-19,835045,835045,0.969519019126892,0,0,2017-09-13-19
20170913,20,228.57082611611625,56.66666666666666,54.0,9990.526315789471,84.15384615384616,2017-09-13-20,831094,831094,0.9649279713630676,0,0,2017-09-13-20
20170913,21,231.10678337705727,57.333333333333336,57.333333333333336,9990.947368421052,86.65384615384616,2017-09-13-21,811690,811690,0.9423999786376952,0,0,2017-09-13-21
