,year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime,capacity,volume,percentage,emission,emissionfactor,correct_days,date,month,week_number,max_capacity,log_volume,ratio_VC,prijs_excl_belastingen
2019-03-19 17:00:00,20190319,17,209.40100017068465,34.666666666666664,34.666666666666664,10284.5,88.85714285714286,2019-03-19-18,136000,136000,0.1579007506370544,0,0,2019-03-19-18,2019-03-19,2019-03,116,861300.52866313,11.820417517632333,0.1579007506370544,0.049
2019-03-19 18:00:00,20190319,18,217.1240181015277,37.333333333333336,38.0,10290.25,90.14285714285714,2019-03-19-19,163000,163000,0.1892487555742263,0,0,2019-03-19-19,2019-03-19,2019-03,116,861300.2474199566,12.001511614739405,0.1892487555742263,0.0552
2019-03-19 19:00:00,20190319,19,211.9787185197329,38.66666666666666,39.333333333333336,10291.5,90.42857142857144,2019-03-19-20,175250,175250,0.2034712433815002,0,0,2019-03-19-20,2019-03-19,2019-03,116,861301.0717755996,12.07397451101465,0.2034712433815002,0.0607
2019-03-19 20:00:00,20190319,20,207.3271191181996,41.333333333333336,39.333333333333336,10294.75,93.0,2019-03-19-21,268501,268501,0.3117392361164093,0,0,2019-03-19-21,2019-03-19,2019-03,116,861299.9869536367,12.500613641692887,0.3117392361164093,0.0526
2019-03-19 21:00:00,20190319,21,202.6579443529084,42.66666666666666,44.0,10294.0,93.0,2019-03-19-22,267000,267000,0.309996485710144,0,0,2019-03-19-22,2019-03-19,2019-03,116,861300.0866392176,12.495007682693725,0.309996485710144,0.0465
2019-03-19 22:00:00,20190319,22,206.67043694469768,46.0,45.333333333333336,10294.25,93.42857142857144,2019-03-19-23,295249,295249,0.3427945077419281,0,0,2019-03-19-23,2019-03-19,2019-03,116,861300.2639536961,12.595577734059608,0.3427945077419281,0.0447
2019-03-19 23:00:00,20190319,23,208.66009671870265,52.0,54.66666666666666,10294.25,93.28571428571428,2019-03-19-24,393999,393999,0.4574467539787292,0,0,2019-03-19-24,2019-03-19,2019-03,116,861300.2422098737,12.884106188280072,0.4574467539787292,0.0411
2019-03-20 00:00:00,20190320,0,212.663386604315,58.66666666666666,62.66666666666666,10292.25,93.28571428571428,2019-03-20-01,478751,478751,0.5558469891548157,0,0,2019-03-20-01,2019-03-20,2019-03,116,861299.9788448206,13.07893799701396,0.5558469891548157,0.0383
2019-03-20 01:00:00,20190320,1,214.6739942679285,63.333333333333336,64.66666666666667,10291.0,93.28571428571428,2019-03-20-02,606250,606250,0.7038779854774475,0,0,2019-03-20-02,2019-03-20,2019-03,116,861299.845297441,13.315049370717006,0.7038779854774475,0.0363
2019-03-20 02:00:00,20190320,2,214.6304524069328,67.33333333333333,67.33333333333333,10290.5,94.57142857142856,2019-03-20-03,656001,656001,0.7616404891014099,0,0,2019-03-20-03,2019-03-20,2019-03,116,861300.0613635387,13.393919116702067,0.7616404891014099,0.0351
2019-03-20 03:00:00,20190320,3,222.64294713832265,66.0,66.66666666666667,10291.0,95.14285714285714,2019-03-20-04,650000,650000,0.7546732425689697,0,0,2019-03-20-04,2019-03-20,2019-03,116,861299.9154274326,13.384729180332174,0.7546732425689697,0.0343
2019-03-20 04:00:00,20190320,4,225.33690803479985,65.33333333333333,62.0,10293.5,95.42857142857144,2019-03-20-05,602250,602250,0.6992340087890625,0,0,2019-03-20-05,2019-03-20,2019-03,116,861299.6399345335,13.308429580915757,0.6992340087890625,0.0347
2019-03-20 05:00:00,20190320,5,223.98936907153453,62.66666666666666,61.333333333333336,10296.25,96.0,2019-03-20-06,520251,520251,0.6040300130844116,0,0,2019-03-20-06,2019-03-20,2019-03,116,861299.9167763147,13.162068588554114,0.6040300130844116,0.0372
2019-03-20 06:00:00,20190320,6,227.3216574014588,60.0,58.0,10301.75,95.85714285714286,2019-03-20-07,397000,397000,0.4609310030937195,0,0,2019-03-20-07,2019-03-20,2019-03,116,861300.2756060638,12.891694078557842,0.4609310030937194,0.0412
2019-03-20 07:00:00,20190320,7,224.64261892070968,60.0,60.66666666666666,10304.5,95.42857142857144,2019-03-20-08,340251,340251,0.3950434923171997,0,0,2019-03-20-08,2019-03-20,2019-03,116,861300.1014247714,12.737441798527296,0.3950434923171997,0.0456
2019-03-20 08:00:00,20190320,8,231.9992195578212,59.333333333333336,57.333333333333336,10312.25,94.0,2019-03-20-09,281750,281750,0.327121764421463,0,0,2019-03-20-09,2019-03-20,2019-03,116,861300.0742958634,12.54877898114151,0.327121764421463,0.0529
2019-03-20 09:00:00,20190320,9,239.3224155061949,58.0,59.333333333333336,10316.75,93.0,2019-03-20-10,314750,314750,0.3654359877109527,0,0,2019-03-20-10,2019-03-20,2019-03,116,861299.95562713,12.65953712902625,0.3654359877109527,0.0464
2019-03-20 10:00:00,20190320,10,235.9779327752832,56.66666666666666,55.333333333333336,10320.5,92.0,2019-03-20-11,269500,269500,0.3128992617130279,0,0,2019-03-20-11,2019-03-20,2019-03,116,861299.5713846361,12.504327379899443,0.3128992617130279,0.0439
2019-03-20 11:00:00,20190320,11,235.36803527485645,58.0,59.333333333333336,10323.0,89.85714285714286,2019-03-20-12,184251,184251,0.2139219939708709,0,0,2019-03-20-12,2019-03-20,2019-03,116,861299.937327103,12.124059664809495,0.2139219939708709,0.0399
2019-03-20 12:00:00,20190320,12,238.0417817440468,58.0,58.0,10321.5,87.85714285714286,2019-03-20-13,206000,206000,0.2391732484102249,0,0,2019-03-20-13,2019-03-20,2019-03,116,861300.339269855,12.235636302128867,0.2391732484102249,0.0376
2019-03-20 13:00:00,20190320,13,236.67726967415985,57.333333333333336,56.0,10321.75,87.14285714285714,2019-03-20-14,250750,250750,0.2911294996738434,0,0,2019-03-20-14,2019-03-20,2019-03,116,861300.556216113,12.432215693852122,0.2911294996738434,0.0375
2019-03-20 14:00:00,20190320,14,239.2312987778869,57.333333333333336,58.66666666666666,10322.75,87.42857142857143,2019-03-20-15,215750,215750,0.2504934966564178,0,0,2019-03-20-15,2019-03-20,2019-03,116,861299.8057028494,12.28188024392914,0.2504934966564178,0.0382
2019-03-20 15:00:00,20190320,15,241.90450961734533,52.66666666666666,55.333333333333336,10322.75,89.14285714285714,2019-03-20-16,222501,222501,0.2583317458629608,0,0,2019-03-20-16,2019-03-20,2019-03,116,861299.4862738696,12.312691369312079,0.2583317458629608,0.0404
2019-03-20 16:00:00,20190320,16,237.77873831184183,53.333333333333336,50.0,10323.5,91.14285714285714,2019-03-20-17,244750,244750,0.2841637432575226,0,0,2019-03-20-17,2019-03-20,2019-03,116,861299.1833310558,12.407996646186248,0.2841637432575226,0.0421
2019-03-20 17:00:00,20190320,17,236.567739228361,48.66666666666666,50.66666666666666,10326.5,93.57142857142856,2019-03-20-18,281000,281000,0.3262510001659393,0,0,2019-03-20-18,2019-03-20,2019-03,116,861300.04155413,12.546113507028412,0.3262510001659393,0.0455
2019-03-20 18:00:00,20190320,18,231.97482824321995,51.333333333333336,49.333333333333336,10329.75,95.14285714285714,2019-03-20-19,361000,361000,0.4191339910030365,0,0,2019-03-20-19,2019-03-20,2019-03,116,861299.7460217553,12.796636007394284,0.4191339910030365,0.051
2019-03-20 19:00:00,20190320,19,233.2404891764499,52.0,50.66666666666666,10331.5,95.42857142857144,2019-03-20-20,408750,408750,0.4745729863643646,0,0,2019-03-20-20,2019-03-20,2019-03,116,861300.6044262548,12.920861447673788,0.4745729863643646,0.0556
2019-03-20 20:00:00,20190320,20,222.67040815370208,51.333333333333336,52.0,10332.0,96.57142857142856,2019-03-20-21,379998,379998,0.4411912560462951,0,0,2019-03-20-21,2019-03-20,2019-03,116,861299.9346481292,12.847923900120158,0.4411912560462951,0.0487
2019-03-20 21:00:00,20190320,21,225.219758453468,52.66666666666666,52.0,10331.75,95.85714285714286,2019-03-20-22,416000,416000,0.4829907417297363,0,0,2019-03-20-22,2019-03-20,2019-03,116,861300.1535188395,12.938442943086665,0.4829907417297363,0.0442
2019-03-20 22:00:00,20190320,22,225.3680352748564,51.333333333333336,51.333333333333336,10332.0,96.0,2019-03-20-23,545000,545000,0.6327645182609558,0,0,2019-03-20-23,2019-03-20,2019-03,116,861299.8742373206,13.208542908506082,0.6327645182609558,0.0427
2019-03-20 23:00:00,20190320,23,226.0147747720628,52.0,51.333333333333336,10332.75,95.85714285714286,2019-03-20-24,603251,603251,0.7003960013389587,0,0,2019-03-20-24,2019-03-20,2019-03,116,861299.8915567122,13.310090298856833,0.7003960013389587,0.0387
2019-03-21 00:00:00,20190321,0,220.0,49.333333333333336,48.0,10330.75,95.14285714285714,2019-03-21-01,579251,579251,0.672531247138977,0,0,2019-03-21-01,2019-03-21,2019-03,116,861299.7573929812,13.269492895029275,0.672531247138977,0.0355
2019-03-21 01:00:00,20190321,1,225.26199243765703,51.333333333333336,50.66666666666666,10328.0,95.42857142857144,2019-03-21-02,636000,636000,0.7384185194969177,0,0,2019-03-21-02,2019-03-21,2019-03,116,861300.1749107062,13.362955414648066,0.7384185194969177,0.0347
2019-03-21 02:00:00,20190321,2,225.2889687447843,49.333333333333336,48.0,10325.0,96.0,2019-03-21-03,612250,612250,0.7108439803123474,0,0,2019-03-21-03,2019-03-21,2019-03,116,861300.1122003947,13.324897608132803,0.7108439803123474,0.0335
2019-03-21 03:00:00,20190321,3,210.0205259518684,47.333333333333336,50.66666666666666,10322.0,96.0,2019-03-21-04,600251,600251,0.6969127655029297,0,0,2019-03-21-04,2019-03-21,2019-03,116,861300.0503252752,13.30510484602297,0.6969127655029297,0.033
2019-03-21 04:00:00,20190321,4,215.90813938668256,52.66666666666666,56.0,10322.0,95.85714285714286,2019-03-21-05,590001,590001,0.6850122213363647,0,0,2019-03-21-05,2019-03-21,2019-03,116,861299.9616984776,13.287881205706665,0.6850122213363647,0.0331
2019-03-21 05:00:00,20190321,5,212.6981409226018,56.66666666666666,58.0,10324.25,96.57142857142856,2019-03-21-06,524750,524750,0.6092535257339478,0,0,2019-03-21-06,2019-03-21,2019-03,116,861299.8987044857,13.17067914335043,0.6092535257339478,0.0359
2019-03-21 06:00:00,20190321,6,212.0981312029798,60.0,61.333333333333336,10330.0,95.71428571428572,2019-03-21-07,556501,556501,0.6461177468299866,0,0,2019-03-21-07,2019-03-21,2019-03,116,861299.6667098706,13.229426043581665,0.6461177468299866,0.044
2019-03-21 07:00:00,20190321,7,219.3861468979592,60.0,58.0,10334.25,94.28571428571428,2019-03-21-08,584000,584000,0.6780447363853455,0,0,2019-03-21-08,2019-03-21,2019-03,116,861300.101101444,13.277657974137664,0.6780447363853455,0.0433
2019-03-21 08:00:00,20190321,8,224.02607681061883,58.66666666666666,55.333333333333336,10337.75,93.57142857142856,2019-03-21-09,577500,577500,0.670498251914978,0,0,2019-03-21-09,2019-03-21,2019-03,116,861299.7846759926,13.266465452978318,0.670498251914978,0.0453
2019-03-21 09:00:00,20190321,9,222.674171140256,56.0,55.333333333333336,10336.75,90.42857142857144,2019-03-21-10,588249,588249,0.6829779744148254,0,0,2019-03-21-10,2019-03-21,2019-03,116,861300.1034242882,13.28490730658961,0.6829779744148254,0.0456
2019-03-21 10:00:00,20190321,10,217.99265502050247,56.66666666666666,58.66666666666666,10337.25,90.14285714285714,2019-03-21-11,564999,564999,0.6559839844703674,0,0,2019-03-21-11,2019-03-21,2019-03,116,861299.9911212353,13.244581010128577,0.6559839844703674,0.0385
2019-03-21 11:00:00,20190321,11,225.9616764112264,59.333333333333336,56.66666666666666,10338.75,88.0,2019-03-21-12,530500,530500,0.6159294843673706,0,0,2019-03-21-12,2019-03-21,2019-03,116,861299.894654148,13.181577122048536,0.6159294843673706,0.0359
2019-03-21 12:00:00,20190321,12,232.60341282179567,56.66666666666666,58.0,10337.5,87.14285714285714,2019-03-21-13,506001,506001,0.5874852538108826,0,0,2019-03-21-13,2019-03-21,2019-03,116,861299.9164109859,13.134295900830962,0.5874852538108826,0.0354
2019-03-21 13:00:00,20190321,13,239.27601270338545,55.333333333333336,52.0,10335.0,87.85714285714286,2019-03-21-14,491250,491250,0.5703587532043457,0,0,2019-03-21-14,2019-03-21,2019-03,116,861300.0102831718,13.104710477786945,0.5703587532043457,0.0345
2019-03-21 14:00:00,20190321,14,243.18765426987017,49.333333333333336,45.333333333333336,10333.0,89.42857142857143,2019-03-21-15,321250,321250,0.3729825019836426,0,0,2019-03-21-15,2019-03-21,2019-03,116,861300.4585777824,12.679978028027188,0.3729825019836426,0.0349
2019-03-21 15:00:00,20190321,15,247.75303772865345,41.333333333333336,39.333333333333336,10331.75,90.0,2019-03-21-16,224250,224250,0.2603622376918793,0,0,2019-03-21-16,2019-03-21,2019-03,116,861300.0179595337,12.320521239219907,0.2603622376918793,0.0368
2019-03-21 16:00:00,20190321,16,247.88189348823025,35.333333333333336,31.33333333333333,10331.5,91.28571428571428,2019-03-21-17,162749,162749,0.1889574974775314,0,0,2019-03-21-17,2019-03-21,2019-03,116,861299.5100623207,11.999970560070816,0.1889574974775314,0.0393
2019-03-21 17:00:00,20190321,17,251.52311766591248,29.33333333333333,26.0,10333.5,91.42857142857144,2019-03-21-18,63750,63750,0.0740159749984741,0,0,2019-03-21-18,2019-03-21,2019-03,116,861300.5503381434,11.062740149172154,0.0740159749984741,0.0434
2019-03-21 18:00:00,20190321,18,252.94990448418,25.33333333333333,24.0,10334.75,91.57142857142856,2019-03-21-19,19001,19001,0.0220608245581388,0,0,2019-03-21-19,2019-03-21,2019-03,116,861300.535250848,9.852299515766695,0.0220608245581388,0.0467
2019-03-21 19:00:00,20190321,19,243.7749168223237,21.33333333333333,18.666666666666668,10335.5,91.28571428571428,2019-03-21-20,9500,9500,0.0110298302024602,0,0,2019-03-21-20,2019-03-21,2019-03,116,861300.6570020478,9.15915233520675,0.0110298302024602,0.055
2019-03-21 20:00:00,20190321,20,222.95405878068547,18.0,18.0,10333.5,92.28571428571428,2019-03-21-21,12500,12500,0.0145129254087805,0,0,2019-03-21-21,2019-03-21,2019-03,116,861301.1951702959,9.433563920090563,0.0145129254087805,0.0475
2019-03-21 21:00:00,20190321,21,206.4401603673616,20.0,16.666666666666668,10331.0,92.57142857142856,2019-03-21-22,13250,13250,0.0153837176039814,0,0,2019-03-21-22,2019-03-21,2019-03,116,861300.2618151818,9.491828300264636,0.015383717603981398,0.0439
2019-03-21 22:00:00,20190321,22,184.3146718613893,17.333333333333332,18.0,10327.75,93.42857142857144,2019-03-21-23,5251,5251,0.0060966094024479,0,0,2019-03-21-23,2019-03-21,2019-03,116,861298.4125064053,8.566364235422688,0.0060966094024479,0.0419
2019-03-21 23:00:00,20190321,23,170.08317259583987,21.33333333333333,24.666666666666668,10325.0,93.0,2019-03-21-24,80748,80748,0.093751348555088,0,0,2019-03-21-24,2019-03-21,2019-03,116,861299.6105602974,11.299100857107293,0.093751348555088,0.0391
2019-03-22 00:00:00,20190322,0,163.23665244729582,23.33333333333333,24.666666666666668,10323.5,94.0,2019-03-22-01,50000,50000,0.05805179849267,0,0,2019-03-22-01,2019-03-22,2019-03,116,861299.7581171121,10.819798284210286,0.05805179849267,0.039
2019-03-22 01:00:00,20190322,1,160.89419734731538,26.0,28.0,10319.5,93.71428571428572,2019-03-22-02,52000,52000,0.0603738501667976,0,0,2019-03-22-02,2019-03-22,2019-03,116,861300.047228017,10.859018228147887,0.0603738501667976,0.036
2019-03-22 02:00:00,20190322,2,161.6340164050278,30.666666666666668,34.666666666666664,10315.25,94.0,2019-03-22-03,66000,66000,0.0766283497214317,0,0,2019-03-22-03,2019-03-22,2019-03,116,861300.031123349,11.097425172408931,0.0766283497214317,0.0367
2019-03-22 03:00:00,20190322,3,170.48925599017488,31.33333333333333,30.0,10314.75,94.42857142857144,2019-03-22-04,56750,56750,0.0658887773752212,0,0,2019-03-22-04,2019-03-22,2019-03,116,861299.940000738,10.946428556333773,0.0658887773752212,0.0364
2019-03-22 04:00:00,20190322,4,163.51727136400365,26.666666666666668,26.0,10312.75,95.42857142857144,2019-03-22-05,84251,84251,0.0978185012936592,0,0,2019-03-22-05,2019-03-22,2019-03,116,861299.2315949675,11.34156758680525,0.0978185012936592,0.0363
2019-03-22 05:00:00,20190322,5,150.6116198096511,29.33333333333333,30.0,10309.75,96.28571428571428,2019-03-22-06,163250,163250,0.1895392537117004,0,0,2019-03-22-06,2019-03-22,2019-03,116,861299.1599529678,12.003044172694189,0.1895392537117004,0.04
2019-03-22 06:00:00,20190322,6,148.41273482836422,33.333333333333336,34.0,10311.25,97.28571428571428,2019-03-22-07,155000,155000,0.1799602508544922,0,0,2019-03-22-07,2019-03-22,2019-03,116,861301.3110618859,11.951186847493476,0.1799602508544922,0.046
2019-03-22 07:00:00,20190322,7,147.74532220415176,35.333333333333336,34.0,10309.5,97.57142857142856,2019-03-22-08,145500,145500,0.1689305007457733,0,0,2019-03-22-08,2019-03-22,2019-03,116,861300.9454045584,11.8879382384223,0.1689305007457733,0.051
2019-03-22 08:00:00,20190322,8,148.63364925485016,36.66666666666666,39.333333333333336,10307.0,97.42857142857144,2019-03-22-09,152748,152748,0.1773460060358047,0,0,2019-03-22-09,2019-03-22,2019-03,116,861299.351557776,11.936551330367568,0.1773460060358047,0.0492
2019-03-22 09:00:00,20190322,9,155.56239339150903,39.333333333333336,36.66666666666666,10304.75,94.42857142857144,2019-03-22-10,161500,161500,0.1875070035457611,0,0,2019-03-22-10,2019-03-22,2019-03,116,861301.1618021292,11.992266613576142,0.1875070035457611,0.045
2019-03-22 10:00:00,20190322,10,174.69034810775543,36.0,36.0,10298.0,90.57142857142856,2019-03-22-11,158249,158249,0.1837327480316162,0,0,2019-03-22-11,2019-03-22,2019-03,116,861299.9135721247,11.971931340006423,0.1837327480316162,0.0404
2019-03-22 11:00:00,20190322,11,196.8421113197814,36.0,34.0,10291.25,86.85714285714286,2019-03-22-12,137751,137751,0.1599339991807937,0,0,2019-03-22-12,2019-03-22,2019-03,116,861299.0402639939,11.833210245966022,0.1599339991807937,0.0366
2019-03-22 12:00:00,20190322,12,242.46247272956305,34.666666666666664,33.333333333333336,10283.5,86.0,2019-03-22-13,109000,109000,0.1265527456998825,0,0,2019-03-22-13,2019-03-22,2019-03,116,861300.9492381262,11.599112335481124,0.1265527456998825,0.035
2019-03-22 13:00:00,20190322,13,251.35998873290893,36.0,36.0,10277.25,89.14285714285714,2019-03-22-14,107001,107001,0.1242320016026496,0,0,2019-03-22-14,2019-03-22,2019-03,116,861299.8150205921,11.580602804858144,0.1242320016026496,0.0343
2019-03-22 14:00:00,20190322,14,242.2481568819804,38.0,38.66666666666666,10271.0,90.28571428571428,2019-03-22-15,107250,107250,0.1245212480425834,0,0,2019-03-22-15,2019-03-22,2019-03,116,861298.78784481,11.58292716075612,0.1245212480425834,0.0345
2019-03-22 15:00:00,20190322,15,253.68110600570992,40.0,42.0,10269.25,93.57142857142856,2019-03-22-16,87500,87500,0.1015906259417533,0,0,2019-03-22-16,2019-03-22,2019-03,116,861299.9397224688,11.37940550085183,0.1015906259417533,0.035
2019-03-22 16:00:00,20190322,16,263.1899176490286,44.66666666666666,45.333333333333336,10268.0,98.28571428571428,2019-03-22-17,105750,105750,0.1227795034646987,0,0,2019-03-22-17,2019-03-22,2019-03,116,861300.111304042,11.56884255312859,0.1227795034646987,0.0378
2019-03-22 17:00:00,20190322,17,268.12857936030105,48.0,52.0,10270.75,98.57142857142856,2019-03-22-18,145501,145501,0.1689314991235733,0,0,2019-03-22-18,2019-03-22,2019-03,116,861301.7747126372,11.887945111203681,0.1689314991235733,0.0436
2019-03-22 18:00:00,20190322,18,264.6146596134066,48.66666666666666,51.333333333333336,10274.5,98.42857142857144,2019-03-22-19,259000,259000,0.3007082641124725,0,0,2019-03-22-19,2019-03-22,2019-03,116,861299.9072853131,12.464587201678082,0.3007082641124725,0.0469
2019-03-22 19:00:00,20190322,19,267.9595662818889,58.0,62.66666666666666,10274.75,96.28571428571428,2019-03-22-20,321499,321499,0.3732717633247375,0,0,2019-03-22-20,2019-03-22,2019-03,116,861300.0810358741,12.68075282265981,0.3732717633247375,0.0502
2019-03-22 20:00:00,20190322,20,271.30714583270407,62.0,63.333333333333336,10275.25,95.0,2019-03-22-21,224751,224751,0.2609440088272095,0,0,2019-03-22-21,2019-03-22,2019-03,116,861299.713337448,12.32275285107069,0.2609440088272095,0.046
2019-03-22 21:00:00,20190322,21,261.3330649047381,56.0,48.66666666666666,10275.0,92.57142857142856,2019-03-22-22,138750,138750,0.1610937565565109,0,0,2019-03-22-22,2019-03-22,2019-03,116,861299.6739654972,11.840436238789916,0.1610937565565109,0.0406
2019-03-22 22:00:00,20190322,22,252.0199775136568,42.66666666666666,42.0,10273.5,92.57142857142856,2019-03-22-23,133000,133000,0.1544180065393448,0,0,2019-03-22-23,2019-03-22,2019-03,116,861298.5168029118,11.798111925972618,0.1544180065393448,0.0399
2019-03-22 23:00:00,20190322,23,240.20994187045207,37.333333333333336,36.66666666666666,10269.75,94.28571428571428,2019-03-22-24,154750,154750,0.1796702444553375,0,0,2019-03-22-24,2019-03-22,2019-03,116,861300.1026915608,11.949572652561505,0.1796702444553375,0.0371
2019-03-23 00:00:00,20190323,0,245.55669458047592,38.0,38.0,10270.25,95.0,2019-03-23-01,166999,166999,0.1938920021057129,0,0,2019-03-23-01,2019-03-23,2019-03,116,861299.064357227,12.025749091398891,0.1938920021057129,0.0355
2019-03-23 01:00:00,20190323,1,233.05957709247923,38.66666666666666,37.333333333333336,10267.75,95.28571428571428,2019-03-23-02,194249,194249,0.225529745221138,0,0,2019-03-23-02,2019-03-23,2019-03,116,861301.0217766779,12.176901268229894,0.225529745221138,0.0349
2019-03-23 02:00:00,20190323,2,230.74321401282992,38.0,40.0,10270.25,95.28571428571428,2019-03-23-03,186999,186999,0.2171127498149871,0,0,2019-03-23-03,2019-03-23,2019-03,116,861299.0262402896,12.138863895836725,0.2171127498149871,0.0349
2019-03-23 03:00:00,20190323,3,239.43905583020225,41.333333333333336,42.66666666666666,10273.75,94.28571428571428,2019-03-23-04,196500,196500,0.228143498301506,0,0,2019-03-23-04,2019-03-23,2019-03,116,861300.0215343103,12.188422799337028,0.228143498301506,0.0331
2019-03-23 04:00:00,20190323,4,251.25389295182512,42.66666666666666,42.66666666666666,10277.5,93.42857142857144,2019-03-23-05,153000,153000,0.1776385009288787,0,0,2019-03-23-05,2019-03-23,2019-03,116,861299.7700383475,11.938199736300925,0.1776385009288787,0.0331
2019-03-23 05:00:00,20190323,5,257.764365653487,42.66666666666666,42.66666666666666,10281.25,93.57142857142856,2019-03-23-06,108249,108249,0.12568099796772,0,0,2019-03-23-06,2019-03-23,2019-03,116,861299.6534909975,11.592198645864736,0.12568099796772,0.0346
2019-03-23 06:00:00,20190323,6,270.0,39.333333333333336,36.66666666666666,10287.0,93.42857142857144,2019-03-23-07,107499,107499,0.1248102486133575,0,0,2019-03-23-07,2019-03-23,2019-03,116,861299.462138041,11.585246126549855,0.1248102486133575,0.0366
2019-03-23 07:00:00,20190323,7,296.92167107413303,38.0,38.0,10292.25,92.14285714285714,2019-03-23-08,87999,87999,0.1021701022982597,0,0,2019-03-23-08,2019-03-23,2019-03,116,861298.9320800448,11.385092093460344,0.1021701022982597,0.0389
2019-03-23 08:00:00,20190323,8,327.5092841844277,37.333333333333336,42.66666666666666,10299.0,90.71428571428572,2019-03-23-09,113500,113500,0.1317774951457977,0,0,2019-03-23-09,2019-03-23,2019-03,116,861300.3295777051,11.63956692643747,0.1317774951457977,0.0384
2019-03-23 09:00:00,20190323,9,341.005581740919,43.333333333333336,47.333333333333336,10305.25,85.57142857142857,2019-03-23-10,163249,163249,0.1895380020141601,0,0,2019-03-23-10,2019-03-23,2019-03,116,861299.5719338853,12.003038047138677,0.1895380020141601,0.0404
2019-03-23 10:00:00,20190323,10,350.79193120810663,52.66666666666666,56.0,10310.75,82.57142857142857,2019-03-23-11,173500,173500,0.2014394998550415,0,0,2019-03-23-11,2019-03-23,2019-03,116,861300.7882011863,12.063938642041201,0.2014394998550415,0.0373
2019-03-23 11:00:00,20190323,11,355.36117536818523,64.0,69.33333333333333,10316.75,76.42857142857143,2019-03-23-12,207751,207751,0.2412062436342239,0,0,2019-03-23-12,2019-03-23,2019-03,116,861300.2585249951,12.244100339626831,0.2412062436342239,0.0366
2019-03-23 12:00:00,20190323,12,357.31980613323924,71.33333333333333,71.33333333333333,10319.5,74.71428571428571,2019-03-23-13,217750,217750,0.2528155148029327,0,0,2019-03-23-13,2019-03-23,2019-03,116,861299.9885301109,12.291107487126707,0.2528155148029327,0.036
2019-03-23 13:00:00,20190323,13,358.69007365091574,70.66666666666667,69.33333333333333,10320.0,71.57142857142857,2019-03-23-14,256500,256500,0.2978054881095886,0,0,2019-03-23-14,2019-03-23,2019-03,116,861300.4469065099,12.45488784222084,0.2978054881095886,0.0311
2019-03-23 14:00:00,20190323,14,358.0382662769778,71.33333333333333,71.33333333333333,10321.75,73.28571428571429,2019-03-23-15,255251,255251,0.2963557541370392,0,0,2019-03-23-15,2019-03-23,2019-03,116,861299.287888867,12.45000657145165,0.2963557541370392,0.0301
2019-03-23 15:00:00,20190323,15,3.357095555248228,68.66666666666667,67.33333333333333,10323.25,73.28571428571429,2019-03-23-16,216000,216000,0.2507837414741516,0,0,2019-03-23-16,2019-03-23,2019-03,116,861299.8543299236,12.283038316285214,0.2507837414741516,0.0311
2019-03-23 16:00:00,20190323,16,5.985754233001915,64.0,62.66666666666666,10322.75,75.57142857142857,2019-03-23-17,172500,172500,0.2002787441015243,0,0,2019-03-23-17,2019-03-23,2019-03,116,861299.5890994661,12.058158312538197,0.2002787441015243,0.0326
2019-03-23 17:00:00,20190323,17,11.3440911368956,62.0,58.0,10324.25,80.0,2019-03-23-18,109000,109000,0.1265527456998825,0,0,2019-03-23-18,2019-03-23,2019-03,116,861300.9492381262,11.599112335481124,0.1265527456998825,0.0387
2019-03-23 18:00:00,20190323,18,15.415526619833772,54.66666666666666,53.333333333333336,10328.0,81.85714285714286,2019-03-23-19,66001,66001,0.0766294971108436,0,0,2019-03-23-19,2019-03-23,2019-03,116,861300.1845037608,11.097440323579738,0.0766294971108436,0.0413
2019-03-23 19:00:00,20190323,19,19.41284831131503,50.66666666666666,48.0,10329.25,84.0,2019-03-23-20,46250,46250,0.0536978766322135,0,0,2019-03-23-20,2019-03-23,2019-03,116,861300.3511623866,10.74183836432845,0.0536978766322135,0.045
2019-03-23 20:00:00,20190323,20,24.155531542309664,48.66666666666666,48.66666666666666,10328.0,86.28571428571429,2019-03-23-21,34250,34250,0.0397654511034488,0,0,2019-03-23-21,2019-03-23,2019-03,116,861300.4266165497,10.441471040344437,0.0397654511034488,0.0423
2019-03-23 21:00:00,20190323,21,29.048752796742967,44.0,39.333333333333336,10325.0,86.71428571428571,2019-03-23-22,22250,22250,0.025833049789071,0,0,2019-03-23-22,2019-03-23,2019-03,116,861299.776126826,10.010142230404668,0.025833049789071,0.0391
2019-03-23 22:00:00,20190323,22,24.73132819824046,40.0,37.333333333333336,10324.0,88.14285714285714,2019-03-23-23,12001,12001,0.0139335747808218,0,0,2019-03-23-23,2019-03-23,2019-03,116,861300.8641915928,9.392828581549459,0.0139335747808218,0.0404
2019-03-23 23:00:00,20190323,23,23.427373802453427,38.0,38.66666666666666,10321.25,88.57142857142857,2019-03-23-24,11750,11750,0.0136421499773859,0,0,2019-03-23-24,2019-03-23,2019-03,116,861301.1892903649,9.371693622333941,0.0136421499773859,0.0379
2019-03-24 00:00:00,20190324,0,17.070803423707797,36.0,34.666666666666664,10318.25,89.42857142857143,2019-03-24-01,7749,7749,0.0089968629181385,0,0,2019-03-24-01,2019-03-24,2019-03,117,861300.2188104151,8.955448122347393,0.0089968629181385,0.0392
