wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,volume
190.6666331346887,88.66666666666667,93.33333333333331,10317.25,92.28571428571428,883750
190.0,93.33333333333331,92.66666666666669,10310.75,93.85714285714286,889250
191.9991779451722,93.33333333333331,91.33333333333331,10304.5,94.57142857142856,889002
195.34503077510544,89.33333333333333,90.0,10299.25,95.57142857142856,889251
198.68318026528905,89.33333333333333,88.0,10293.75,96.0,887249
204.6549692248945,90.0,88.66666666666667,10288.75,96.0,881750
204.66446238990525,87.33333333333333,87.33333333333333,10290.25,96.28571428571428,832500
203.99347921337588,86.0,85.33333333333333,10288.25,96.28571428571428,734250
205.32468234381105,83.33333333333333,85.33333333333333,10288.75,96.71428571428572,578750
205.34643709859225,82.0,78.66666666666667,10287.25,97.0,209499
213.48232167313856,77.33333333333333,77.33333333333333,10288.0,97.42857142857144,155250
215.3343933783498,75.33333333333333,72.66666666666667,10283.75,98.0,211250
231.11340649443244,65.33333333333333,62.66666666666666,10279.5,97.85714285714286,175000
240.79167975386687,58.66666666666666,55.333333333333336,10278.5,97.71428571428572,281251
255.67079696356865,52.0,52.0,10281.75,97.85714285714286,374751
283.2775208959899,48.0,44.66666666666666,10284.25,97.14285714285714,415251
301.0176795254403,45.333333333333336,46.66666666666666,10286.25,96.14285714285714,516500
313.27987091060845,45.333333333333336,46.0,10288.5,95.57142857142856,413001
313.58419343796083,45.333333333333336,45.333333333333336,10288.5,95.42857142857144,464751
310.1039093610171,47.333333333333336,48.66666666666666,10290.25,95.14285714285714,455250
316.1798881194367,52.0,55.333333333333336,10293.75,93.85714285714286,376000
316.64964450582994,53.333333333333336,49.333333333333336,10294.25,94.42857142857144,413000
315.25326498537,48.0,48.0,10294.75,94.0,341000
307.3983004159405,46.0,44.66666666666666,10294.75,94.14285714285714,339500
309.11700228570345,42.66666666666666,44.0,10293.75,93.85714285714286,298500
316.60096849093634,42.66666666666666,42.0,10295.25,94.42857142857144,290001
320.75551105785,41.333333333333336,40.66666666666666,10297.5,93.71428571428572,264999
323.27373219352233,39.333333333333336,39.333333333333336,10298.75,94.14285714285714,185751
327.2200233241061,34.0,38.0,10300.75,92.71428571428572,174001
324.34090853905167,36.0,34.666666666666664,10302.0,91.85714285714286,150001
334.55080309844664,32.666666666666664,28.666666666666668,10305.5,91.42857142857144,101250
323.8344028056429,26.0,24.666666666666668,10309.75,93.0,62750
311.2336341947637,24.666666666666668,25.33333333333333,10313.0,89.85714285714286,67251
324.56258374785364,27.33333333333333,27.33333333333333,10316.5,87.57142857142857,85500
325.21320043497815,24.666666666666668,24.666666666666668,10317.25,84.85714285714286,49001
325.975287406504,23.33333333333333,21.33333333333333,10314.0,83.71428571428571,5251
353.74362734763264,17.333333333333332,13.333333333333334,10311.75,81.14285714285714,2499
332.6798810129786,17.857142857142858,16.428571428571427,10312.75,82.14285714285714,2250
258.0329273009353,17.142857142857142,16.428571428571427,10313.0,84.66666666666667,0
204.1815142681903,16.153846153846153,13.076923076923077,10314.25,89.5,0
201.68768319508905,16.428571428571427,20.0,10313.25,90.0,0
203.56884220162368,22.142857142857142,25.0,10312.0,89.33333333333333,0
214.57543986205124,21.33333333333333,18.666666666666668,10309.75,90.42857142857144,0
204.86706096694496,22.666666666666668,22.666666666666668,10307.75,92.14285714285714,2000
206.7049532705832,28.0,31.33333333333333,10306.25,92.57142857142856,31501
202.67565108346264,32.666666666666664,33.333333333333336,10304.5,91.0,89000
190.70526902604857,32.666666666666664,32.666666666666664,10299.5,89.71428571428571,125250
190.8993894604661,36.66666666666666,36.0,10294.0,89.28571428571429,166750
192.1522353159384,38.0,38.66666666666666,10286.0,90.14285714285714,218500
189.3427610482101,37.333333333333336,35.333333333333336,10280.75,89.57142857142857,205250
188.7827511089708,40.66666666666666,42.66666666666666,10274.5,90.71428571428572,270499
186.35976201422977,42.0,44.0,10266.75,91.85714285714286,334749
180.67206420585777,46.0,49.333333333333336,10257.0,93.28571428571428,437250
180.69108578783985,49.333333333333336,50.0,10250.25,95.28571428571428,521500
180.0,54.0,56.66666666666666,10240.5,95.85714285714286,598000
183.3635176834952,58.0,62.66666666666666,10235.5,96.42857142857144,643000
180.0,63.333333333333336,62.66666666666666,10227.25,97.0,693750
185.32733995248847,66.66666666666667,67.33333333333333,10221.0,96.71428571428572,705250
188.6723391475436,71.33333333333333,74.66666666666667,10210.5,97.28571428571428,752250
193.98121549166032,77.33333333333333,80.0,10196.75,97.57142857142856,821000
195.33553761009472,81.33333333333333,82.0,10182.0,98.14285714285714,871251
192.667441378896,83.33333333333333,85.33333333333333,10166.75,98.0,892251
188.66283204757377,86.0,86.0,10154.5,97.28571428571428,892000
188.66283204757377,90.66666666666669,91.33333333333331,10144.5,97.28571428571428,889249
191.3371679524262,92.0,91.33333333333331,10131.5,96.42857142857144,887250
188.6370023927891,93.33333333333331,96.0,10118.25,96.42857142857144,895750
188.6655562332064,97.33333333333331,99.33333333333331,10107.0,96.0,897001
189.3333668653113,102.0,102.66666666666669,10095.0,96.0,893001
188.6655562332064,101.33333333333331,100.66666666666669,10082.5,95.71428571428572,883249
189.3306415603692,100.0,97.33333333333331,10069.5,95.71428571428572,885252
202.7978286368175,94.66666666666669,92.66666666666669,10057.0,95.57142857142856,805250
249.5935860888452,82.0,76.0,10052.75,95.57142857142856,534500
253.22659313478096,78.0,76.0,10050.75,95.0,630250
268.06350021783754,72.66666666666667,73.33333333333333,10052.25,90.57142857142856,515001
263.6459042594327,68.0,68.66666666666667,10051.25,89.42857142857143,447251
259.1744684572926,60.66666666666666,58.66666666666666,10048.75,89.42857142857143,220500
261.0741063759126,58.0,58.66666666666666,10049.5,88.85714285714286,198499
266.845678733199,57.333333333333336,54.0,10050.0,89.0,249499
261.67914044931626,46.0,45.333333333333336,10054.5,89.57142857142857,212250
254.1278243504921,46.66666666666666,48.66666666666666,10059.75,91.71428571428572,177000
246.9433248364281,44.66666666666666,46.0,10063.25,92.14285714285714,96251
238.20325874627292,44.66666666666666,46.0,10068.75,91.71428571428572,108501
243.6647949570817,48.66666666666666,46.66666666666666,10071.0,90.71428571428572,211500
229.4895665268025,46.66666666666666,46.0,10068.5,88.28571428571429,264250
232.61023085651405,47.333333333333336,46.66666666666666,10071.25,88.42857142857143,280750
231.35609756460195,46.0,43.333333333333336,10075.5,89.42857142857143,262751
228.79130262977492,44.66666666666666,46.0,10081.5,90.85714285714286,230000
225.1378999499144,43.333333333333336,42.66666666666666,10088.25,92.85714285714286,240499
217.14704387178625,45.333333333333336,45.333333333333336,10093.5,93.57142857142856,298001
