,year_mon_day,hour,wind_dir_avg_10,wind_speed_h_avg,wind_speed_avg_10,air_pressure,humidity,full_datetime,capacity,volume,percentage,emission,emissionfactor,correct_days,date,month,week_number,max_capacity,log_volume,ratio_VC,prijs_excl_belastingen
2018-12-23 05:00:00,20181223,5,221.6139248231468,43.54838709677419,43.87096774193548,10194.7,95.51851851851852,2018-12-23-06,282337,282337,0.3278039991855621,0,0,2018-12-23-06,2018-12-23,2018-12,104,861298.2169268036,12.5508602137551,0.3278039991855621,0.0439
2018-12-23 06:00:00,20181223,6,218.0582549118007,43.2258064516129,42.903225806451616,10194.6,95.55555555555556,2018-12-23-07,286112,286112,0.3321850001811981,0,0,2018-12-23-07,2018-12-23,2018-12,104,861303.1890179673,12.564142116663708,0.3321850001811981,0.0576
2018-12-23 07:00:00,20181223,7,217.78806150468915,40.96774193548387,40.64516129032258,10193.15,95.55555555555556,2018-12-23-08,331148,331148,0.3844720125198364,0,0,2018-12-23-08,2018-12-23,2018-12,104,861305.8667902772,12.71032370412901,0.3844720125198364,0.0531
2018-12-23 08:00:00,20181223,8,214.5441101678697,40.32258064516129,40.32258064516129,10191.8,95.29629629629628,2018-12-23-09,285481,285481,0.3314529955387115,0,0,2018-12-23-09,2018-12-23,2018-12,104,861301.6139317339,12.561934258805174,0.3314529955387115,0.05
2018-12-23 09:00:00,20181223,9,212.9847903582856,41.935483870967744,41.61290322580645,10187.3,95.4074074074074,2018-12-23-10,247408,247408,0.2872470021247864,0,0,2018-12-23-10,2018-12-23,2018-12,104,861307.5094601703,12.41879811661353,0.2872470021247864,0.054
2018-12-23 10:00:00,20181223,10,210.2297722782476,38.70967741935484,38.064516129032256,10178.5,96.11111111111111,2018-12-23-11,184058,184058,0.213697001338005,0,0,2018-12-23-11,2018-12-23,2018-12,104,861303.6160899379,12.123011637367114,0.213697001338005,0.0649
2018-12-23 11:00:00,20181223,11,203.8452544775813,35.483870967741936,34.193548387096776,10166.65,96.07407407407408,2018-12-23-12,170321,170321,0.1977480053901672,0,0,2018-12-23-12,2018-12-23,2018-12,104,861303.2513978976,12.045446042100577,0.1977480053901672,0.07
2018-12-23 12:00:00,20181223,12,192.13323470891868,29.677419354838708,27.741935483870968,10155.3,95.66666666666669,2018-12-23-13,137480,137480,0.159619003534317,0,0,2018-12-23-13,2018-12-23,2018-12,104,861300.9538707135,11.831241004722594,0.159619003534317,0.0701
2018-12-23 13:00:00,20181223,13,173.36646396950027,24.83870967741936,23.225806451612904,10146.8,96.1851851851852,2018-12-23-14,71830,71830,0.0833979994058609,0,0,2018-12-23-14,2018-12-23,2018-12,104,861291.6438251162,11.18207141673165,0.0833979994058609,0.0547
2018-12-23 14:00:00,20181223,14,160.0315729525654,21.29032258064516,21.29032258064516,10139.85,97.51851851851852,2018-12-23-15,20862,20862,0.0242229998111724,0,0,2018-12-23-15,2018-12-23,2018-12,104,861247.5813329198,9.945732534129874,0.0242229998111724,0.0547
2018-12-23 15:00:00,20181223,15,210.19129371033145,25.33333333333333,27.33333333333333,10135.3,97.8846153846154,2018-12-23-16,13274,13274,0.0154130002483725,0,0,2018-12-23-16,2018-12-23,2018-12,104,861221.0332898449,9.49363784611014,0.0154130002483725,0.0566
2018-12-23 16:00:00,20181223,16,338.8619358114165,32.0,33.666666666666664,10134.368421052632,97.8846153846154,2018-12-23-17,56098,56098,0.0651319995522499,0,0,2018-12-23-17,2018-12-23,2018-12,104,861297.0642026324,10.934873266039972,0.0651319995522499,0.0637
2018-12-23 17:00:00,20181223,17,331.3443228441297,37.74193548387097,41.935483870967744,10135.5,97.5925925925926,2018-12-23-18,44379,44379,0.0515259988605976,0,0,2018-12-23-18,2018-12-23,2018-12,104,861293.3466863275,10.700544196486584,0.0515259988605976,0.069
2018-12-23 18:00:00,20181223,18,340.36180229647016,43.87096774193548,43.87096774193548,10140.2,97.0,2018-12-23-19,46894,46894,0.0544440001249313,0,0,2018-12-23-19,2018-12-23,2018-12,104,861325.3965982201,10.755666338943039,0.0544440001249313,0.0747
2018-12-23 19:00:00,20181223,19,357.739272912472,42.903225806451616,43.54838709677419,10150.65,96.33333333333331,2018-12-23-20,143951,143951,0.1671310067176818,0,0,2018-12-23-20,2018-12-23,2018-12,104,861306.3657491304,11.8772351896569,0.1671310067176818,0.0764
2018-12-23 20:00:00,20181223,20,350.5176935910962,41.61290322580645,41.61290322580645,10162.8,95.96296296296296,2018-12-23-21,385889,385889,0.4480290114879608,0,0,2018-12-23-21,2018-12-23,2018-12,104,861303.5988861837,12.86330763374087,0.4480290114879608,0.0609
2018-12-23 21:00:00,20181223,21,335.4902366978069,38.70967741935484,37.41935483870968,10176.1,95.62962962962963,2018-12-23-22,332673,332673,0.3862479925155639,0,0,2018-12-23-22,2018-12-23,2018-12,104,861293.7968515005,12.7149183104707,0.3862479925155639,0.054
2018-12-23 22:00:00,20181223,22,325.1245161604038,36.12903225806452,34.516129032258064,10187.5,95.33333333333331,2018-12-23-23,404012,404012,0.4690710008144378,0,0,2018-12-23-23,2018-12-23,2018-12,104,861302.4452556707,12.909202334643401,0.4690710008144378,0.0556
2018-12-23 23:00:00,20181223,23,315.1659087706646,34.193548387096776,33.54838709677419,10195.95,94.55555555555556,2018-12-23-24,665653,665653,0.772845983505249,0,0,2018-12-23-24,2018-12-23,2018-12,104,861300.9761413595,13.408525295005983,0.772845983505249,0.0541
2018-12-24 00:00:00,20181224,0,319.0250952513838,37.41935483870968,36.774193548387096,10206.65,93.62962962962963,2018-12-24-01,725890,725890,0.8427839875221252,0,0,2018-12-24-01,2018-12-24,2018-12,104,861300.1798173622,13.495155144794088,0.8427839875221252,0.043
2018-12-24 01:00:00,20181224,1,317.72295573303387,34.193548387096776,32.25806451612903,10219.3,93.11111111111111,2018-12-24-02,659409,659409,0.7655959725379944,0,0,2018-12-24-02,2018-12-24,2018-12,104,861301.5528464988,13.399100774806564,0.7655959725379944,0.0399
2018-12-24 02:00:00,20181224,2,318.2676294319697,31.29032258064516,31.29032258064516,10230.2,92.96296296296296,2018-12-24-03,742399,742399,0.861952006816864,0,0,2018-12-24-03,2018-12-24,2018-12,104,861299.694331746,13.517643460454128,0.861952006816864,0.0395
2018-12-24 03:00:00,20181224,3,319.6539563340209,30.0,30.0,10240.75,92.25925925925924,2018-12-24-04,735075,735075,0.8534500002861023,0,0,2018-12-24-04,2018-12-24,2018-12,104,861298.2597147819,13.507729174209965,0.8534500002861023,0.0371
2018-12-24 04:00:00,20181224,4,325.98395568868506,29.032258064516128,30.0,10252.35,91.1851851851852,2018-12-24-05,676685,676685,0.7856540083885193,0,0,2018-12-24-05,2018-12-24,2018-12,104,861301.5306673873,13.424962633370276,0.7856540083885193,0.0438
2018-12-24 05:00:00,20181224,5,330.77648662435985,28.387096774193548,26.451612903225808,10266.55,90.55555555555556,2018-12-24-06,352789,352789,0.4095979928970337,0,0,2018-12-24-06,2018-12-24,2018-12,104,861305.4900605567,12.773628258041853,0.4095979928970337,0.0449
2018-12-24 06:00:00,20181224,6,329.0601023494981,21.666666666666668,19.0,10278.35,92.26923076923076,2018-12-24-07,76800,76800,0.0891679972410202,0,0,2018-12-24-07,2018-12-24,2018-12,104,861295.5586790894,11.248972939884327,0.0891679972410202,0.0473
2018-12-24 07:00:00,20181224,7,319.3193190696464,19.33333333333333,19.666666666666668,10293.052631578948,92.8846153846154,2018-12-24-08,156725,156725,0.1819619983434677,0,0,2018-12-24-08,2018-12-24,2018-12,104,861306.214631525,11.962254336724781,0.1819619983434677,0.0491
2018-12-24 08:00:00,20181224,8,322.8938348663573,19.35483870967742,19.032258064516128,10303.65,92.22222222222224,2018-12-24-09,111491,111491,0.1294440031051635,0,0,2018-12-24-09,2018-12-24,2018-12,104,861306.799276147,11.621708118429313,0.1294440031051635,0.0551
2018-12-24 09:00:00,20181224,9,335.8964372471915,19.677419354838708,19.35483870967742,10312.4,86.81481481481481,2018-12-24-10,31302,31302,0.0363430008292198,0,0,2018-12-24-10,2018-12-24,2018-12,104,861293.7645708433,10.351469218580617,0.0363430008292198,0.0726
2018-12-24 10:00:00,20181224,10,347.7499571020519,19.032258064516128,20.64516129032258,10315.7,80.51851851851852,2018-12-24-11,37311,37311,0.0433179996907711,0,0,2018-12-24-11,2018-12-24,2018-12,104,861327.8606202379,10.527070269710164,0.0433179996907711,0.0663
2018-12-24 11:00:00,20181224,11,339.6165661745224,20.0,20.0,10318.666666666666,75.04,2018-12-24-12,54438,54438,0.0632039979100227,0,0,2018-12-24-12,2018-12-24,2018-12,104,861306.2749210583,10.904836087750256,0.0632039979100227,0.0591
2018-12-24 12:00:00,20181224,12,329.92681907787085,20.32258064516129,19.032258064516128,10324.05,72.92592592592592,2018-12-24-13,154195,154195,0.1790270060300827,0,0,2018-12-24-13,2018-12-24,2018-12,104,861294.6360399388,11.945979799437685,0.1790270060300827,0.0589
2018-12-24 13:00:00,20181224,13,312.2224141547122,19.35483870967742,19.677419354838708,10329.05,73.03703703703704,2018-12-24-14,230215,230215,0.2672879993915558,0,0,2018-12-24-14,2018-12-24,2018-12,104,861299.4243065631,12.346773277633028,0.2672879993915558,0.0575
2018-12-24 14:00:00,20181224,14,314.5264498453649,16.666666666666668,13.666666666666666,10331.3,78.48148148148148,2018-12-24-15,267665,267665,0.3107689917087555,0,0,2018-12-24-15,2018-12-24,2018-12,104,861298.9298843837,12.497495213597663,0.3107689917087555,0.0545
2018-12-24 15:00:00,20181224,15,273.2531708549815,14.137931034482758,12.06896551724138,10336.333333333334,85.92,2018-12-24-16,135046,135046,0.1567939966917038,0,0,2018-12-24-16,2018-12-24,2018-12,104,861295.7310191806,11.813378144979211,0.1567939966917038,0.0546
2018-12-24 16:00:00,20181224,16,255.9371344454878,15.0,15.357142857142858,10340.70588235294,90.0,2018-12-24-17,160409,160409,0.1862419992685318,0,0,2018-12-24-17,2018-12-24,2018-12,104,861293.3743731743,11.985488316610887,0.1862419992685318,0.0732
2018-12-24 17:00:00,20181224,17,249.5453877540356,15.925925925925926,15.185185185185183,10345.9375,87.82608695652173,2018-12-24-18,165056,165056,0.1916359961032867,0,0,2018-12-24-18,2018-12-24,2018-12,104,861299.5645715705,12.01404614777249,0.1916359961032867,0.0914
2018-12-24 18:00:00,20181224,18,257.2877267978315,15.0,15.666666666666666,10350.263157894737,88.0,2018-12-24-19,150432,150432,0.1746599972248077,0,0,2018-12-24-19,2018-12-24,2018-12,104,861284.7955469537,11.921273081323566,0.1746599972248077,0.0951
2018-12-24 19:00:00,20181224,19,259.5676732493165,16.896551724137932,17.93103448275862,10353.777777777776,87.52,2018-12-24-20,184161,184161,0.2138179987668991,0,0,2018-12-24-20,2018-12-24,2018-12,104,861297.9312409023,12.123571084018373,0.2138179987668991,0.0749
2018-12-24 20:00:00,20181224,20,253.9051879110564,16.896551724137932,19.310344827586206,10355.315789473683,86.84,2018-12-24-21,86253,86253,0.1001399978995323,0,0,2018-12-24-21,2018-12-24,2018-12,104,861324.1642618692,11.36505171062983,0.1001399978995323,0.0537
2018-12-24 21:00:00,20181224,21,241.3911786041263,17.333333333333332,19.666666666666668,10353.947368421052,87.07692307692308,2018-12-24-22,126274,126274,0.1466100066900253,0,0,2018-12-24-22,2018-12-24,2018-12,104,861291.8234631738,11.746217347336254,0.1466100066900253,0.0582
2018-12-24 22:00:00,20181224,22,235.9293228919994,19.655172413793103,20.344827586206897,10353.944444444443,87.68,2018-12-24-23,85168,85168,0.0988830029964447,0,0,2018-12-24-23,2018-12-24,2018-12,104,861300.703044609,11.352392796842762,0.0988830029964447,0.0599
2018-12-24 23:00:00,20181224,23,233.14428856403023,22.06896551724138,24.13793103448276,10351.833333333334,85.6,2018-12-24-24,240709,240709,0.2794719934463501,0,0,2018-12-24-24,2018-12-24,2018-12,104,861299.1843356519,12.391348168400487,0.2794719934463501,0.0682
2018-12-25 00:00:00,20181225,0,242.52695597625808,24.0,24.0,10352.9,85.1923076923077,2018-12-25-01,369713,369713,0.4292480051517486,0,0,2018-12-25-01,2018-12-25,2018-12,104,861303.9444861213,12.820485012749788,0.4292480051517486,0.0808
2018-12-25 01:00:00,20181225,1,239.7724498186838,24.193548387096776,25.483870967741936,10355.1,85.85185185185185,2018-12-25-02,265500,265500,0.3082520067691803,0,0,2018-12-25-02,2018-12-25,2018-12,104,861308.2613240111,12.48937388613538,0.3082520067691803,0.074
2018-12-25 02:00:00,20181225,2,241.3312688367155,25.483870967741936,26.774193548387096,10354.65,84.51851851851852,2018-12-25-03,353317,353317,0.4102129936218261,0,0,2018-12-25-03,2018-12-25,2018-12,104,861301.3373382357,12.775123780252082,0.4102129936218261,0.0722
2018-12-25 03:00:00,20181225,3,241.33426525650168,28.06451612903226,28.06451612903226,10350.75,84.25925925925925,2018-12-25-04,436043,436043,0.5062620043754578,0,0,2018-12-25-04,2018-12-25,2018-12,104,861299.0827504775,12.985498434670543,0.5062620043754578,0.0511
2018-12-25 04:00:00,20181225,4,235.0297062645798,29.032258064516128,30.32258064516129,10350.4,84.44444444444444,2018-12-25-05,445498,445498,0.5172399878501892,0,0,2018-12-25-05,2018-12-25,2018-12,104,861298.4503607865,13.00695028122157,0.5172399878501892,0.0476
2018-12-25 05:00:00,20181225,5,232.35683009497205,30.64516129032258,33.225806451612904,10350.75,85.92592592592592,2018-12-25-06,466618,466618,0.5417580008506775,0,0,2018-12-25-06,2018-12-25,2018-12,104,861303.3850304169,13.053268357843297,0.5417580008506775,0.047
2018-12-25 06:00:00,20181225,6,231.28718875242265,32.25806451612903,31.93548387096774,10351.05,85.96296296296296,2018-12-25-07,473919,473919,0.5502390265464783,0,0,2018-12-25-07,2018-12-25,2018-12,104,861296.5949989163,13.068793810061571,0.5502390265464783,0.0582
2018-12-25 07:00:00,20181225,7,232.5457323887856,33.87096774193548,33.54838709677419,10351.15,86.37037037037037,2018-12-25-08,472134,472134,0.5481629967689514,0,0,2018-12-25-08,2018-12-25,2018-12,104,861302.2089832939,13.065020240621795,0.5481629967689514,0.06
2018-12-25 08:00:00,20181225,8,235.2559414466856,35.16129032258065,35.806451612903224,10351.85,85.4074074074074,2018-12-25-09,503890,503890,0.5850319862365723,0,0,2018-12-25-09,2018-12-25,2018-12,104,861303.3335860025,13.130115253822542,0.5850319862365723,0.0455
2018-12-25 09:00:00,20181225,9,237.23066341067727,36.774193548387096,40.0,10352.95,82.70370370370371,2018-12-25-10,500124,500124,0.5806620121002197,0,0,2018-12-25-10,2018-12-25,2018-12,104,861299.6710273528,13.122613346159536,0.5806620121002197,0.0518
2018-12-25 10:00:00,20181225,10,237.24024158975385,41.29032258064516,41.935483870967744,10351.35,80.11111111111111,2018-12-25-11,448221,448221,0.5203989744186401,0,0,2018-12-25-11,2018-12-25,2018-12,104,861302.619784612,13.01304392437413,0.5203989744186401,0.0764
2018-12-25 11:00:00,20181225,11,241.2570452064872,44.83870967741935,46.45161290322581,10347.15,78.62962962962963,2018-12-25-12,413949,413949,0.4806120097637176,0,0,2018-12-25-12,2018-12-25,2018-12,104,861295.5806150349,12.933500472566951,0.48061200976371765,0.0598
2018-12-25 12:00:00,20181225,12,240.66911002332992,47.096774193548384,48.38709677419355,10346.45,77.25925925925925,2018-12-25-13,564974,564974,0.6559590101242065,0,0,2018-12-25-13,2018-12-25,2018-12,104,861294.671282923,13.244536761362005,0.6559590101242065,0.0446
2018-12-25 13:00:00,20181225,13,240.9101718970861,46.12903225806452,43.54838709677419,10346.2,77.77777777777777,2018-12-25-14,546159,546159,0.6341109871864319,0,0,2018-12-25-14,2018-12-25,2018-12,104,861298.749014463,13.210667252092161,0.6341109871864319,0.0546
2018-12-25 14:00:00,20181225,14,233.13609410333825,40.64516129032258,37.096774193548384,10345.0,79.5925925925926,2018-12-25-15,516033,516033,0.5991320013999939,0,0,2018-12-25-15,2018-12-25,2018-12,104,861301.0134564401,13.15392793376582,0.5991320013999939,0.0465
2018-12-25 15:00:00,20181225,15,221.88900333283075,35.806451612903224,34.193548387096776,10343.8,83.25925925925925,2018-12-25-16,393138,393138,0.4564479887485504,0,0,2018-12-25-16,2018-12-25,2018-12,104,861298.570025189,12.881918517885417,0.4564479887485504,0.0471
2018-12-25 16:00:00,20181225,16,212.32236092777416,35.483870967741936,36.45161290322581,10344.1,85.0,2018-12-25-17,321902,321902,0.3737370073795318,0,0,2018-12-25-17,2018-12-25,2018-12,104,861306.1956508548,12.682005536907964,0.3737370073795318,0.0499
2018-12-25 17:00:00,20181225,17,208.03501772866068,34.83870967741935,34.516129032258064,10343.8,85.88888888888889,2018-12-25-18,365975,365975,0.4249089956283569,0,0,2018-12-25-18,2018-12-25,2018-12,104,861302.0758922623,12.810323036462957,0.42490899562835693,0.0767
2018-12-25 18:00:00,20181225,18,210.04146591735483,36.774193548387096,37.74193548387097,10345.4,86.51851851851852,2018-12-25-19,399004,399004,0.4632560014724731,0,0,2018-12-25-19,2018-12-25,2018-12,104,861303.4666183575,12.896729227121805,0.4632560014724731,0.0721
2018-12-25 19:00:00,20181225,19,212.05153695943173,38.38709677419355,38.70967741935484,10344.6,88.03703703703704,2018-12-25-20,488189,488189,0.566802978515625,0,0,2018-12-25-20,2018-12-25,2018-12,104,861302.8133311797,13.09845995332277,0.566802978515625,0.0722
2018-12-25 20:00:00,20181225,20,214.7860222093564,38.38709677419355,39.03225806451613,10341.85,88.51851851851852,2018-12-25-21,438530,438530,0.5091480016708374,0,0,2018-12-25-21,2018-12-25,2018-12,104,861301.6226340967,12.991185783848584,0.5091480016708374,0.0574
2018-12-25 21:00:00,20181225,21,212.6514082877034,38.70967741935484,37.096774193548384,10339.5,89.0,2018-12-25-22,428773,428773,0.4978219866752624,0,0,2018-12-25-22,2018-12-25,2018-12,104,861297.8363281809,12.968685252572035,0.4978219866752624,0.0632
2018-12-25 22:00:00,20181225,22,215.6483239910499,38.064516129032256,37.74193548387097,10336.45,89.33333333333333,2018-12-25-23,473057,473057,0.5492349863052368,0,0,2018-12-25-23,2018-12-25,2018-12,104,861301.6501048224,13.066973281521143,0.5492349863052368,0.0519
2018-12-25 23:00:00,20181225,23,215.4897273754596,37.74193548387097,38.38709677419355,10332.9,89.88888888888889,2018-12-25-24,526045,526045,0.6107580065727234,0,0,2018-12-25-24,2018-12-25,2018-12,104,861298.5738032457,13.173143940367586,0.6107580065727234,0.0517
2018-12-26 00:00:00,20181226,0,212.6954456348908,39.03225806451613,38.38709677419355,10330.3,90.51851851851852,2018-12-26-01,571999,571999,0.6641110181808472,0,0,2018-12-26-01,2018-12-26,2018-12,104,861300.271100511,13.256894270361935,0.6641110181808472,0.0476
2018-12-26 01:00:00,20181226,1,218.0113858037936,37.74193548387097,39.67741935483871,10327.25,90.92592592592592,2018-12-26-02,535288,535288,0.6214889883995056,0,0,2018-12-26-02,2018-12-26,2018-12,104,861299.2506568856,13.190562066945601,0.6214889883995056,0.0513
2018-12-26 02:00:00,20181226,2,220.05020232246696,39.67741935483871,38.064516129032256,10324.85,91.4074074074074,2018-12-26-03,380112,380112,0.4413250088691711,0,0,2018-12-26-03,2018-12-26,2018-12,104,861297.2126233676,12.848223855918395,0.4413250088691711,0.0479
2018-12-26 03:00:00,20181226,3,223.59054669543875,36.12903225806452,36.774193548387096,10320.85,91.5925925925926,2018-12-26-04,291424,291424,0.3383530080318451,0,0,2018-12-26-04,2018-12-26,2018-12,104,861301.6378816167,12.582537961788033,0.3383530080318451,0.048
2018-12-26 04:00:00,20181226,4,220.2594027534521,36.12903225806452,36.12903225806452,10319.25,91.88888888888889,2018-12-26-05,327911,327911,0.3807129859924316,0,0,2018-12-26-05,2018-12-26,2018-12,104,861307.6308527042,12.700500558686434,0.3807129859924316,0.0514
2018-12-26 05:00:00,20181226,5,216.30407063617665,35.483870967741936,35.806451612903224,10319.8,92.14814814814817,2018-12-26-06,412391,412391,0.4787980020046234,0,0,2018-12-26-06,2018-12-26,2018-12,104,861304.7637488217,12.929729632294691,0.4787980020046234,0.0474
2018-12-26 06:00:00,20181226,6,216.6188574280584,34.83870967741935,36.12903225806452,10320.7,92.77777777777776,2018-12-26-07,410772,410772,0.4769220054149627,0,0,2018-12-26-07,2018-12-26,2018-12,104,861298.0641197158,12.925796029462704,0.4769220054149627,0.053
2018-12-26 07:00:00,20181226,7,216.08366983229448,32.903225806451616,32.25806451612903,10323.4,93.29629629629628,2018-12-26-08,365048,365048,0.4238350093364715,0,0,2018-12-26-08,2018-12-26,2018-12,104,861297.4198886859,12.807786870129705,0.4238350093364715,0.0525
2018-12-26 08:00:00,20181226,8,210.98906231560449,31.93548387096774,33.87096774193548,10324.65,93.1851851851852,2018-12-26-09,348851,348851,0.4050309956073761,0,0,2018-12-26-09,2018-12-26,2018-12,104,861294.576917182,12.762403042474068,0.4050309956073761,0.0541
2018-12-26 09:00:00,20181226,9,211.5430440039147,35.16129032258065,36.12903225806452,10324.6,92.85185185185183,2018-12-26-10,217168,217168,0.2521399855613708,0,0,2018-12-26-10,2018-12-26,2018-12,104,861299.327500522,12.288431131257123,0.2521399855613708,0.0589
2018-12-26 10:00:00,20181226,10,212.89281322021,34.193548387096776,33.87096774193548,10321.65,92.0,2018-12-26-11,266182,266182,0.3090460002422333,0,0,2018-12-26-11,2018-12-26,2018-12,104,861302.2002917493,12.491939321145823,0.3090460002422333,0.0664
2018-12-26 11:00:00,20181226,11,210.5151085786297,33.87096774193548,33.54838709677419,10315.8,90.8148148148148,2018-12-26-12,301085,301085,0.3495669960975647,0,0,2018-12-26-12,2018-12-26,2018-12,104,861308.4283161752,12.615151217208174,0.3495669960975647,0.0699
2018-12-26 12:00:00,20181226,12,207.30795180442,33.54838709677419,33.54838709677419,10312.95,90.03703703703704,2018-12-26-13,206415,206415,0.239653006196022,0,0,2018-12-26-13,2018-12-26,2018-12,104,861307.7852700279,12.237648828964918,0.239653006196022,0.069
2018-12-26 13:00:00,20181226,13,204.0533330242211,31.29032258064516,30.64516129032258,10311.8,89.4074074074074,2018-12-26-14,214941,214941,0.2495519965887069,0,0,2018-12-26-14,2018-12-26,2018-12,104,861307.4747474365,12.278123503274157,0.2495519965887069,0.0542
2018-12-26 14:00:00,20181226,14,201.5454949650669,29.677419354838708,29.032258064516128,10310.15,90.03703703703704,2018-12-26-15,274531,274531,0.3187409937381744,0,0,2018-12-26-15,2018-12-26,2018-12,104,861298.0614144345,12.522823108729302,0.3187409937381744,0.053
2018-12-26 15:00:00,20181226,15,197.17873368863707,27.41935483870968,26.451612903225808,10308.6,91.55555555555556,2018-12-26-16,316511,316511,0.367482990026474,0,0,2018-12-26-16,2018-12-26,2018-12,104,861294.2873279607,12.665116434539568,0.367482990026474,0.0536
2018-12-26 16:00:00,20181226,16,191.33188502813204,28.70967741935484,29.35483870967742,10305.8,92.66666666666669,2018-12-26-17,313487,313487,0.363970011472702,0,0,2018-12-26-17,2018-12-26,2018-12,104,861298.9810109993,12.655516360810548,0.363970011472702,0.0581
2018-12-26 17:00:00,20181226,17,193.0962674952243,30.0,31.666666666666668,10304.947368421052,92.53846153846152,2018-12-26-18,374217,374217,0.4344809949398041,0,0,2018-12-26-18,2018-12-26,2018-12,104,861296.5914696604,12.832593794284152,0.4344809949398041,0.0758
2018-12-26 18:00:00,20181226,18,193.6763177920706,29.677419354838708,30.32258064516129,10303.95,93.07407407407408,2018-12-26-19,394116,394116,0.4575859904289245,0,0,2018-12-26-19,2018-12-26,2018-12,104,861293.8513055654,12.884403098512585,0.4575859904289245,0.0724
2018-12-26 19:00:00,20181226,19,198.10612244324307,30.32258064516129,28.70967741935484,10302.25,92.33333333333331,2018-12-26-20,411077,411077,0.4772799909114837,0,0,2018-12-26-20,2018-12-26,2018-12,104,861291.0824418749,12.92653825649413,0.4772799909114837,0.0698
2018-12-26 20:00:00,20181226,20,199.4167267470626,29.666666666666668,29.0,10297.526315789471,92.15384615384616,2018-12-26-21,425083,425083,0.4935350120067596,0,0,2018-12-26-21,2018-12-26,2018-12,104,861302.622222429,12.960042075435771,0.49353501200675953,0.0623
2018-12-26 21:00:00,20181226,21,201.7455664036116,28.387096774193548,28.06451612903226,10294.45,91.85185185185183,2018-12-26-22,392332,392332,0.4555110037326813,0,0,2018-12-26-22,2018-12-26,2018-12,104,861300.8177300626,12.87986624795627,0.4555110037326813,0.0599
2018-12-26 22:00:00,20181226,22,198.79852446262367,29.35483870967742,29.35483870967742,10291.95,91.55555555555556,2018-12-26-23,306618,306618,0.3559919893741607,0,0,2018-12-26-23,2018-12-26,2018-12,104,861305.8977507866,12.633361213493266,0.3559919893741607,0.0623
2018-12-26 23:00:00,20181226,23,190.600889601668,27.741935483870968,26.451612903225808,10287.75,91.1851851851852,2018-12-26-24,267668,267668,0.3107720017433166,0,0,2018-12-26-24,2018-12-26,2018-12,104,861300.241007816,12.497506421532881,0.3107720017433166,0.0524
2018-12-27 00:00:00,20181227,0,188.7614963889196,25.161290322580644,27.096774193548388,10284.6,90.62962962962963,2018-12-27-01,246879,246879,0.286637008190155,0,0,2018-12-27-01,2018-12-27,2018-12,104,861294.9233555371,12.416657667596988,0.286637008190155,0.0526
2018-12-27 01:00:00,20181227,1,189.45054993949063,24.516129032258064,24.516129032258064,10283.65,90.70370370370372,2018-12-27-02,254739,254739,0.295758992433548,0,0,2018-12-27-02,2018-12-27,2018-12,104,861306.0177949975,12.44799869614375,0.295758992433548,0.0521
2018-12-27 02:00:00,20181227,2,185.55319663381044,22.33333333333333,23.0,10279.736842105263,91.1153846153846,2018-12-27-03,278899,278899,0.3238109946250915,0,0,2018-12-27-03,2018-12-27,2018-12,104,861301.8230678343,12.53860857361558,0.3238109946250915,0.0485
2018-12-27 03:00:00,20181227,3,185.4271159186841,21.29032258064516,21.29032258064516,10273.6,91.29629629629628,2018-12-27-04,311670,311670,0.3618600070476532,0,0,2018-12-27-04,2018-12-27,2018-12,104,861299.9334821665,12.649703423249374,0.3618600070476532,0.0479
2018-12-27 04:00:00,20181227,4,186.14120158367845,21.61290322580645,22.580645161290324,10270.9,91.1851851851852,2018-12-27-05,271763,271763,0.315526008605957,0,0,2018-12-27-05,2018-12-27,2018-12,104,861301.4223476893,12.512689321595735,0.315526008605957,0.0474
2018-12-27 05:00:00,20181227,5,184.4378583540388,20.967741935483872,20.64516129032258,10271.55,91.8148148148148,2018-12-27-06,243495,243495,0.2827079892158508,0,0,2018-12-27-06,2018-12-27,2018-12,104,861295.0793339228,12.402855794265133,0.2827079892158508,0.0492
2018-12-27 06:00:00,20181227,6,175.17296657606104,20.0,20.64516129032258,10272.85,91.62962962962963,2018-12-27-07,187677,187677,0.2178989946842193,0,0,2018-12-27-07,2018-12-27,2018-12,104,861302.7346545714,12.142483007394034,0.2178989946842193,0.0523
2018-12-27 07:00:00,20181227,7,181.6111895707963,21.33333333333333,21.666666666666668,10272.263157894737,89.73076923076923,2018-12-27-08,200207,200207,0.2324489951133728,0,0,2018-12-27-08,2018-12-27,2018-12,104,861294.3235239742,12.207112105104835,0.2324489951133728,0.0659
2018-12-27 08:00:00,20181227,8,189.4106978500432,23.548387096774192,24.516129032258064,10270.05,88.96296296296296,2018-12-27-09,171075,171075,0.1986239999532699,0,0,2018-12-27-09,2018-12-27,2018-12,104,861300.7493568183,12.049863181193063,0.1986239999532699,0.065
2018-12-27 09:00:00,20181227,9,189.5262467301214,24.193548387096776,23.870967741935484,10268.15,84.81481481481481,2018-12-27-10,152760,152760,0.1773609966039657,0,0,2018-12-27-10,2018-12-27,2018-12,104,861294.2130738138,11.936629887534313,0.1773609966039657,0.0744
2018-12-27 10:00:00,20181227,10,189.39348249282253,23.225806451612904,21.93548387096774,10264.95,79.5925925925926,2018-12-27-11,142698,142698,0.1656759977340698,0,0,2018-12-27-11,2018-12-27,2018-12,104,861307.6242283913,11.868492795731894,0.1656759977340698,0.0792
